chunk_id,source,title,field,text
StatPearls_56_0,StatPearls,Superior Keratoconus -- Etiology -- Oxidative stress,clinical_guideline,"Superior Keratoconus -- Etiology -- Oxidative stress. Abnormal corneal biomechanical properties, such as reduced corneal stiffness and altered collagen cross-linking, can contribute to the development of keratoconus. These changes make the cornea more susceptible to deformation under normal intraocular pressure. [22]"
StatPearls_57_0,StatPearls,"Biochemistry, Lipids -- Clinical Significance",clinical_guideline,"Biochemistry, Lipids -- Clinical Significance. Hypercholesterolemia is a disorder in which there are high cholesterol levels in the blood. Three main conditions result in hypercholesterolemia: Polygenic hypercholesterolemia: The most common disorder to raise cholesterol levels; there are many genes involved that elevate LDL concentration in plasma Familial hypercholesterolemia: An autosomal dominant disorder in which the gene for the LDL receptor is defective, so removal of LDL from plasma is less than effective Familial combined hyperlipidemia: Discussed previously above"
StatPearls_58_0,StatPearls,Oxygenation Status and Pulse Oximeter Analysis -- Other Issues,clinical_guideline,Oxygenation Status and Pulse Oximeter Analysis -- Other Issues. Detecting CO poisoning is challenging without a high index of suspicion because the symptoms are so nonspecific. [39] Signs and symptoms of CO poisoning can include: Headache Dizziness Weakness Nausea and vomiting Shortness of breath Confusion Blurred vision Loss of consciousness CO poisoning can be dangerous for people who are intoxicated or sleeping and can be lethal.
StatPearls_59_0,StatPearls,Fecal Incontinence -- Continuing Education Activity,clinical_guideline,"Fecal Incontinence -- Continuing Education Activity. Objectives: Differentiate between the types of fecal incontinence based on clinical presentation and etiology. Screen patients for underlying conditions such as muscle damage, nerve injury, or digestive disorders. Implement appropriate diagnostic tests, including anorectal manometry, endoscopy, and imaging studies. Coordinate care among the interprofessional team to improve outcomes for patients with fecal incontinence. Access free multiple choice questions on this topic."
StatPearls_60_0,StatPearls,Hypocalcemia -- History and Physical,clinical_guideline,Hypocalcemia -- History and Physical. Chvostek's sign: This is another manifestation of heightened neuromuscular excitability. Tapping of the facial nerve in front of the ear causes ipsilateral contraction of the facial muscles.
StatPearls_61_0,StatPearls,Rhinoplasty -- Technique or Treatment -- Management of the Midvault,clinical_guideline,"Rhinoplasty -- Technique or Treatment -- Management of the Midvault. Using a dorsal preservation technique for hump reduction will have a similar effect, as the descent of the dorsum will force the upper lateral cartilages outwards. For severely narrowed middle vaults, the horizontal spreader graft, or ""butterfly"" graft, is also an option. This graft is made from a slightly curved, or even flat, piece of cartilage that is shaped like an oval or a rounded hourglass and placed across the lower midvault, then sutured to the upper lateral cartilages so that it pulls them outward and aggressively opens the internal valve"
StatPearls_61_1,StatPearls,Rhinoplasty -- Technique or Treatment -- Management of the Midvault,clinical_guideline,". This graft is often visible beneath the SSTE, and therefore should only be used after appropriate counseling and only for patients for whom nasal breathing is the uncontested top priority."
StatPearls_62_0,StatPearls,Infantile Colic (Nursing) -- Evaluation,clinical_guideline,"Infantile Colic (Nursing) -- Evaluation. The Rome IV criteria replaced the 1954 Wessel ""rules of three,"" requiring crying more than three hours daily for at least three days a week for at least three weeks. Three weeks was considered arbitrary, and it is unreasonable to require worried parents/caregivers to wait that long before intervening."
StatPearls_63_0,StatPearls,Tonometry -- Anatomy and Physiology,clinical_guideline,"Tonometry -- Anatomy and Physiology. Most forms of open-angle glaucoma are silent sight-threatening diseases considering that central visual acuity tends not to be influenced, there is no associated pain or irritation, and peripheral visual field loss normally occurs gradually over numerous years in eyes with high IOP. Asymptomatic chronic elevated IOP leads to irreversible glaucomatous optic neuropathy, retinal nerve fiber layer thinning, and visual field damage. Tonometry is of great importance in the screening, diagnosis, and management of all patients, especially those with risk factors for developing glaucoma"
StatPearls_63_1,StatPearls,Tonometry -- Anatomy and Physiology,clinical_guideline,". [10] Tonometers must be properly calibrated, easy to use in routine clinics, and provide precise, accurate measurements with low inter-and intra- variability, preferably not influenced by external and ocular factors. [18]"
StatPearls_64_0,StatPearls,Continuous Renal Replacement Therapy -- Technique or Treatment -- CVVHDF,clinical_guideline,"Continuous Renal Replacement Therapy -- Technique or Treatment -- CVVHDF. This modality combines convection and diffusion filtration methods at high ultrafiltration rates, using dialysate and replacement fluid to remove small and middle-sized molecules from the blood efficiently. Dialysate composition or substitution fluids can be customized to achieve the desired plasma composition, which is particularly beneficial in electrolyte derangements and lactic acidosis, where a bicarbonate buffer may be utilized. CRRT, used solely for volume management without solute removal, is termed ""slow continuous ultrafiltration"" or ""SCUF."""
StatPearls_65_0,StatPearls,Hearing Loss in the Elderly -- Continuing Education Activity,clinical_guideline,"Hearing Loss in the Elderly -- Continuing Education Activity. Hearing loss in the elderly is an increasingly common condition, affecting millions worldwide. This condition has far-ranging impacts on individual health and wellbeing. The etiology of hearing loss in the elderly is broad and proper diagnosis is key in preventing morbidity. To properly diagnose and manage this condition, providers must understand the common causes of hearing loss in the elderly (including sensorineural, conductive, and mixed losses) and the appropriate workup for each. Adequate management involves thorough communication with the interprofessional healthcare team"
StatPearls_65_1,StatPearls,Hearing Loss in the Elderly -- Continuing Education Activity,clinical_guideline,. Adequate management involves thorough communication with the interprofessional healthcare team. This activity describes the evaluation and management of hearing loss in the elderly and reviews the role of the interprofessional team in managing patients with this condition.
StatPearls_66_0,StatPearls,Major Neurocognitive Disorder (Dementia) (Nursing) -- Risk Factors,clinical_guideline,"Major Neurocognitive Disorder (Dementia) (Nursing) -- Risk Factors. Although there are many causes of dementia, certain risk factors have been associated with dementia and cognitive decline. Evidence shows that the greatest risk factor for late-onset dementia is age, family history, and genetic susceptibility. However, some modifiable risk factors such as uncontrolled diabetes, mid-life obesity, hypertension, hyperlipidemia, smoking, and history of traumatic brain injury have been known to also be associated with the development of dementia. [7]"
StatPearls_67_0,StatPearls,Kyphoscoliosis -- Continuing Education Activity,clinical_guideline,"Kyphoscoliosis -- Continuing Education Activity. Kyphoscoliosis is a disease of the thoracolumbar spine in which normal curvature is excessively deviated in multiple planes. Its complications are varied by multiple factors including the age of onset and the primary disease that contributes towards its presentation. These complications may range from mild to severe, therefore education on how these structural changes may result in physical limitations is strongly encouraged. This activity describes the evaluation and management of kyphoscoliosis and reviews the role of the interprofessional team in improving care for patients with this condition."
